raw_row_number,date,time,location,lat,lng,district,age,race,sex,officer_id_hash,department_name,type,arrest_made,citation,warning_issued,outcome,contraband,search_conducted,search_vehicle,search_basis,reason_for_stop,raw_subject_race_code,raw_subject_ethnicity_code,raw_search_authorization_code,raw_intervention_disposition_code
11504,4/10/15,08:41:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,37,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11473,4/10/15,08:45:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,39,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11514,4/10/15,08:52:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,33,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11472,4/10/15,09:02:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,34,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11490,4/10/15,09:03:00,1300 Broad Streeet,41.7516044,-72.6868317,BARRY SQUARE,30,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Defective Lights,B,H,N,V
11505,4/10/15,09:10:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,44,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11471,4/10/15,09:14:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,34,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11506,4/10/15,09:18:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,24,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11393,4/10/15,09:26:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,26,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11507,4/10/15,09:33:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,28,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11394,4/10/15,09:34:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,37,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11395,4/10/15,09:40:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,29,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11508,4/10/15,09:40:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,25,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11515,4/10/15,09:49:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,31,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11470,4/10/15,09:51:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,43,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11509,4/10/15,09:52:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,23,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11415,4/10/15,10:02:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,42,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11469,4/10/15,10:10:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,34,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11396,4/10/15,10:13:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,42,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11416,4/10/15,10:18:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,30,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11397,4/10/15,10:19:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,29,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11486,4/10/15,10:22:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,39,hispanic,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11417,4/10/15,10:26:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,25,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11418,4/10/15,10:35:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,55,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11468,4/10/15,10:35:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,29,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11398,4/10/15,10:36:00,45 Albany AVe,41.7741751,-72.6783767,CLAY-ARSENAL,23,black,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11488,4/10/15,10:36:00,Hubbard Rd @ Hanmer St,41.7314808,-72.6824493,SOUTH END,66,hispanic,male,64c45ad59f,Hartford,vehicular,FALSE,FALSE,TRUE,warning,NA,FALSE,FALSE,NA,Stop Sign,W,H,N,V
11399,4/10/15,10:47:00,45 Albany AVe,41.7741751,-72.6783767,CLAY-ARSENAL,54,hispanic,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11510,4/10/15,10:47:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,32,hispanic,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11485,4/10/15,10:52:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,34,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11419|11420,4/10/15,10:53:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,30,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11400,4/10/15,10:54:00,45 Albany AVe,41.7741751,-72.6783767,CLAY-ARSENAL,49,black,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11484,4/10/15,10:59:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,54,black,female,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11391,4/10/15,11:01:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,26,white,male,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11467,4/10/15,11:05:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,31,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11511|11512,4/10/15,11:05:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,34,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11421,4/10/15,11:08:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,53,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11390,4/10/15,11:09:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,25,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11483,4/10/15,11:10:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,37,white,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11513,4/10/15,11:12:00,45 Albany AVe,41.7741751,-72.6783767,CLAY-ARSENAL,29,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11489,4/10/15,11:13:00,300 Campfield Ave,41.7333117,-72.6813493,SOUTH END,20,hispanic,female,64c45ad59f,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Registration,W,H,N,I
11422,4/10/15,11:19:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,43,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11389,4/10/15,11:20:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,29,hispanic,female,81f290e452,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11487,4/10/15,11:24:00,45 Albany Ave,41.7741751,-72.6783767,CLAY-ARSENAL,44,black,male,df0b54e2c2,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Seatbelt,B,N,N,I
11414,4/10/15,12:41:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,40,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11424,4/10/15,15:29:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,37,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11456,4/10/15,15:30:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,38,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11502,4/10/15,15:30:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,62,black,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11517,4/10/15,15:30:00,Farmington Ave @ South Marshall St,41.7677,-72.6985348,ASYLUM HILL,34,white,male,51f98ef174,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Other,W,N,N,I
11413,4/10/15,15:34:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,56,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11425,4/10/15,15:37:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,37,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11501,4/10/15,15:37:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,24,black,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11412,4/10/15,15:39:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,52,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11479,4/10/15,15:39:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,42,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11455,4/10/15,15:40:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,44,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11411,4/10/15,15:45:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,40,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11426,4/10/15,15:45:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11454,4/10/15,15:45:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,20,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11500,4/10/15,15:46:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,64,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11465,4/10/15,15:50:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,38,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11427,4/10/15,15:51:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,32,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11499,4/10/15,15:52:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,30,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11464,4/10/15,15:55:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,26,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11453,4/10/15,15:56:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,49,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11462,4/10/15,16:00:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,47,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11409,4/10/15,16:01:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,25,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11410,4/10/15,16:01:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,49,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11432,4/10/15,16:02:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,50,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11498,4/10/15,16:02:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,45,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11463,4/10/15,16:05:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,40,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11447,4/10/15,16:06:00,90 Braianrd Rd,41.7383034,-72.6593167,SOUTH MEADOWS,67,hispanic,male,72b606b024,Hartford,vehicular,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,M
11497,4/10/15,16:09:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,62,white,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11441,4/10/15,16:10:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,46,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11496,4/10/15,16:23:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,34,hispanic,male,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11433,4/10/15,16:24:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,51,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11452,4/10/15,16:25:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,57,hispanic,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11461,4/10/15,16:28:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,27,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11495,4/10/15,16:32:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,62,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11408,4/10/15,16:35:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,47,black,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11450,4/10/15,16:35:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,30,hispanic,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11451,4/10/15,16:35:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,32,hispanic,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11518,4/10/15,16:36:00,Trumbull @ Church,41.7688174,-72.6753812,DOWNTOWN,52,white,male,172bfdfefb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Moving Violation,W,N,N,I
11428,4/10/15,16:37:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,45,black,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11460,4/10/15,16:40:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,42,hispanic,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11494,4/10/15,16:40:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,64,hispanic,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11429,4/10/15,16:41:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11407,4/10/15,16:42:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,45,asian/pacific islander,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,A,N,N,I
11448,4/10/15,16:45:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,30,hispanic,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11493,4/10/15,16:48:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,28,white,female,d72cdb9aae,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11406,4/10/15,16:50:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,37,hispanic,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11430,4/10/15,16:51:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,38,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11459,4/10/15,16:52:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,45,black,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11446,4/10/15,16:53:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,32,hispanic,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11405,4/10/15,16:56:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,41,black,female,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11431,4/10/15,16:58:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,24,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11458,4/10/15,17:00:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,44,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11404,4/10/15,17:05:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,30,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11434,4/10/15,17:05:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,31,black,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11449,4/10/15,17:08:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,28,black,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11435,4/10/15,17:13:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,21,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Seatbelt,W,N,N,I
11445,4/10/15,17:17:00,90 Brainard RD,41.7383034,-72.6593167,SOUTH MEADOWS,41,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11444,4/10/15,17:30:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,48,white,male,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11436,4/10/15,17:31:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,21,white,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11403,4/10/15,17:34:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,31,white,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11457,4/10/15,17:35:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,30,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11437,4/10/15,17:38:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,46,hispanic,female,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11478,4/10/15,17:39:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,29,black,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11440,4/10/15,17:40:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,47,white,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11443,4/10/15,17:43:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,36,white,female,72b606b024,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11402,4/10/15,17:44:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,39,black,male,d3be705adb,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,B,N,N,I
11480,4/10/15,17:45:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,48,white,male,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
11439,4/10/15,17:50:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,46,hispanic,male,09739d95d7,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,H,N,I
11466,4/10/15,17:58:00,90 Brainard Rd,41.7383034,-72.6593167,SOUTH MEADOWS,56,white,female,720f053826,Hartford,vehicular,FALSE,TRUE,FALSE,citation,NA,FALSE,FALSE,NA,Cell Phone,W,N,N,I
